message_id,group_id,session_id,student_id,timestamp,text
M02874,G10,studio_4,S078,2026-10-01T16:42:54,honestly cost is the piece everyone skips in expectancy value if that works for everyone
M02875,G05,studio_4,S107,2026-10-01T16:42:57,yeah really
M02876,G17,studio_4,S062,2026-10-01T16:43:02,let's split this three ways or am i off
M02877,G14,studio_4,S039,2026-10-01T16:43:12,let's each take fifteen minutes to write first if that works for everyone
M02878,G21,studio_4,S098,2026-10-01T16:43:15,yeah i'm following now
M02879,G18,studio_4,S075,2026-10-01T16:43:16,oh someone should own the last section lol
M02880,G22,studio_4,S110,2026-10-01T16:43:36,"ok from the reading, our design should let students pick the topic or am i off"
M02881,G17,studio_4,S062,2026-10-01T16:43:39,maybe utility value and interest are not the same thing sorry if that is obvious
M02882,G08,studio_4,S088,2026-10-01T16:43:39,yeah that is a great way to put it
M02883,G23,studio_4,S024,2026-10-01T16:43:42,right fair enough
M02884,G03,studio_4,S079,2026-10-01T16:44:00,hey attribution after a bad grade is where self efficacy gets decided does that track
M02885,G19,studio_4,S008,2026-10-01T16:44:01,"wait from the reading, self efficacy comes from mastery experiences not pep talks"
M02886,G08,studio_4,S108,2026-10-01T16:44:02,ok my wifi dropped sorry what do you think
M02887,G01,studio_4,S056,2026-10-01T16:44:04,so that made me laugh
M02888,G21,studio_4,S098,2026-10-01T16:44:22,right where is that in the rubric
M02889,G03,studio_4,S100,2026-10-01T16:44:35,so sorry can you repeat that
M02890,G03,studio_4,S055,2026-10-01T16:44:39,oh i'm adding the reading to the doc sorry if that is obvious
M02891,G01,studio_4,S056,2026-10-01T16:44:51,oh are we answering question five or the next one sorry if that is obvious
M02892,G17,studio_4,S062,2026-10-01T16:44:53,hmm thanks for waiting
M02893,G21,studio_4,S115,2026-10-01T16:45:07,oh i think attribution after a bad grade is where self efficacy gets decided?
M02894,G07,studio_4,S010,2026-10-01T16:45:09,let's split this three ways sorry if that is obvious
M02895,G16,studio_4,S007,2026-10-01T16:45:12,hi all
M02896,G08,studio_4,S108,2026-10-01T16:45:13,hmm yes exactly
M02897,G07,studio_4,S063,2026-10-01T16:45:22,hold on let me reread the reading sorry if that is obvious
M02898,G17,studio_4,S035,2026-10-01T16:45:24,my wifi dropped sorry
M02899,G10,studio_4,S015,2026-10-01T16:45:25,ok agreed
M02900,G16,studio_4,S109,2026-10-01T16:45:28,wait this is fun actually if that works for everyone
M02901,G20,studio_4,S112,2026-10-01T16:45:32,i can start the doc right
M02902,G09,studio_4,S029,2026-10-01T16:45:32,honestly performance goals hold up until the first bad grade what do you think
M02903,G09,studio_4,S036,2026-10-01T16:45:34,love that
M02904,G08,studio_4,S068,2026-10-01T16:45:41,yeah we should distinguish interest you arrive with from interest you develop or am i off
M02905,G05,studio_4,S118,2026-10-01T16:45:51,so my read is cost is the piece everyone skips in expectancy value if that works for everyone
M02906,G06,studio_4,S116,2026-10-01T16:45:55,that is a great way to put it
M02907,G21,studio_4,S085,2026-10-01T16:45:59,sharing my screen now what do you think
M02908,G23,studio_4,S024,2026-10-01T16:46:06,"hmm not sure, but utility value and interest are not the same thing"
M02909,G05,studio_4,S043,2026-10-01T16:46:16,i think cost is the piece everyone skips in expectancy value or am i off
M02910,G15,studio_4,S006,2026-10-01T16:46:33,"yeah from the reading, a student working thirty hours is not lacking grit does that track"
M02911,G14,studio_4,S039,2026-10-01T16:46:37,yeah i'm not sure i follow lol
M02912,G21,studio_4,S085,2026-10-01T16:46:46,alright are we answering question ten or the next one does that track
M02913,G15,studio_4,S032,2026-10-01T16:46:48,hmm can we come back to the summary in a sec
M02914,G18,studio_4,S101,2026-10-01T16:46:53,brb one sec
M02915,G03,studio_4,S079,2026-10-01T16:46:54,ok honestly a student working thirty hours is not lacking grit right
M02916,G17,studio_4,S035,2026-10-01T16:46:59,right i'm back
M02917,G22,studio_4,S110,2026-10-01T16:47:02,hey do you mean the rubric or the other one
M02918,G16,studio_4,S007,2026-10-01T16:47:04,attribution after a bad grade is where self efficacy gets decided
M02919,G19,studio_4,S066,2026-10-01T16:47:43,wait brb one sec lol
M02920,G24,studio_4,S048,2026-10-01T16:47:52,wait moving the handout into the doc now right
M02921,G08,studio_4,S047,2026-10-01T16:47:54,really
M02922,G21,studio_4,S111,2026-10-01T16:47:57,so maybe attribution after a bad grade is where self efficacy gets decided sorry if that is obvious
M02923,G13,studio_4,S022,2026-10-01T16:48:00,alright which the table are we on or am i off
M02924,G12,studio_4,S057,2026-10-01T16:48:00,hold on let me reread the question
M02925,G06,studio_4,S045,2026-10-01T16:48:09,yeah maybe cost is the piece everyone skips in expectancy value?
M02926,G02,studio_4,S026,2026-10-01T16:48:12,attribution after a bad grade is where self efficacy gets decided does that track
M02927,G18,studio_4,S075,2026-10-01T16:48:18,"alright counterpoint, a student working thirty hours is not lacking grit or am i off"
M02928,G15,studio_4,S014,2026-10-01T16:48:19,let's timebox this to ten minutes
M02929,G17,studio_4,S099,2026-10-01T16:48:28,are we answering question two or the next one does that track
M02930,G21,studio_4,S094,2026-10-01T16:48:54,yeah someone should own the counterargument lol
M02931,G13,studio_4,S012,2026-10-01T16:48:55,alright i'll write up part 3
M02932,G07,studio_4,S010,2026-10-01T16:48:56,wait agreed
M02933,G19,studio_4,S018,2026-10-01T16:49:10,i'll take the intro lol
M02934,G23,studio_4,S114,2026-10-01T16:49:10,hmm oh interesting
M02935,G09,studio_4,S082,2026-10-01T16:49:15,ok i'll write up the second question
M02936,G19,studio_4,S003,2026-10-01T16:49:20,"wait counterpoint, autonomy matters most when the task is hard or am i off"
M02937,G07,studio_4,S071,2026-10-01T16:49:21,alright who is taking notes today
M02938,G03,studio_4,S055,2026-10-01T16:49:21,right i can present if nobody else wants to or am i off
M02939,G21,studio_4,S098,2026-10-01T16:49:26,alright moving the table into the doc now does that track
M02940,G01,studio_4,S056,2026-10-01T16:49:36,does everyone have the slide open
M02941,G02,studio_4,S019,2026-10-01T16:49:38,so cost is the piece everyone skips in expectancy value sorry if that is obvious
M02942,G02,studio_4,S017,2026-10-01T16:49:41,hey you two are on a roll does that track
M02943,G04,studio_4,S090,2026-10-01T16:49:52,hmm who wants to present back sorry if that is obvious
M02944,G03,studio_4,S100,2026-10-01T16:50:04,wait really
M02945,G09,studio_4,S029,2026-10-01T16:50:06,"from the reading, we should distinguish interest you arrive with from interest you develop"
M02946,G08,studio_4,S021,2026-10-01T16:50:26,hey let's timebox this to fifteen minutes if that works for everyone
M02947,G03,studio_4,S055,2026-10-01T16:50:34,"for the doc, self efficacy comes from mastery experiences not pep talks or am i off"
M02948,G11,studio_4,S092,2026-10-01T16:50:38,"yeah for the doc, our design should let students pick the topic sorry if that is obvious"
M02949,G07,studio_4,S010,2026-10-01T16:50:38,hi all right
M02950,G07,studio_4,S001,2026-10-01T16:50:46,so thanks for waiting
M02951,G18,studio_4,S069,2026-10-01T16:50:49,right running two minutes late
M02952,G03,studio_4,S100,2026-10-01T16:50:57,"alright not sure, but cost is the piece everyone skips in expectancy value what do you think"
M02953,G23,studio_4,S106,2026-10-01T16:50:59,maybe our design should let students pick the topic
M02954,G03,studio_4,S055,2026-10-01T16:51:02,ok that is a great way to put it
M02955,G22,studio_4,S093,2026-10-01T16:51:08,maybe utility value and interest are not the same thing?
M02956,G09,studio_4,S077,2026-10-01T16:51:12,yeah who wants to present back if that works for everyone
M02957,G12,studio_4,S057,2026-10-01T16:51:14,so oh interesting right
M02958,G18,studio_4,S075,2026-10-01T16:51:20,that made me laugh
M02959,G12,studio_4,S013,2026-10-01T16:51:27,right agreed
M02960,G23,studio_4,S106,2026-10-01T16:51:33,oh i'll take the wrap up
M02961,G16,studio_4,S070,2026-10-01T16:51:49,hmm moving the transcript into the doc now sorry if that is obvious
M02962,G05,studio_4,S118,2026-10-01T16:51:52,right let's each take two minutes to write first?
M02963,G12,studio_4,S057,2026-10-01T16:51:54,wait where is that in the table does that track
M02964,G05,studio_4,S051,2026-10-01T16:51:56,hey let's each take ten minutes to write first lol
M02965,G01,studio_4,S076,2026-10-01T16:52:01,oh good point lol
M02966,G03,studio_4,S037,2026-10-01T16:52:04,right really does that track
M02967,G20,studio_4,S119,2026-10-01T16:52:18,yeah i can present if nobody else wants to lol
M02968,G06,studio_4,S045,2026-10-01T16:52:28,yeah same here honestly
M02969,G17,studio_4,S062,2026-10-01T16:53:20,alright does everyone have our notes open
M02970,G01,studio_4,S030,2026-10-01T16:53:23,"ok counterpoint, performance goals hold up until the first bad grade"
M02971,G03,studio_4,S023,2026-10-01T16:53:25,self efficacy comes from mastery experiences not pep talks
M02972,G05,studio_4,S025,2026-10-01T16:53:27,"hmm not sure, but utility value and interest are not the same thing does that track"
M02973,G16,studio_4,S052,2026-10-01T16:53:37,i think a student working thirty hours is not lacking grit
M02974,G07,studio_4,S010,2026-10-01T16:53:40,wait my read is attribution after a bad grade is where self efficacy gets decided if that works for everyone
M02975,G16,studio_4,S109,2026-10-01T16:53:47,"so for the doc, utility value and interest are not the same thing or am i off"
M02976,G12,studio_4,S057,2026-10-01T16:53:50,right utility value and interest are not the same thing or am i off
M02977,G11,studio_4,S058,2026-10-01T16:53:52,let's split this three ways does that track
M02978,G20,studio_4,S113,2026-10-01T16:53:54,hmm i'm following now right
M02979,G21,studio_4,S098,2026-10-01T16:54:04,maybe a student working thirty hours is not lacking grit or am i off
M02980,G18,studio_4,S004,2026-10-01T16:54:05,right can someone paste the table?
M02981,G17,studio_4,S086,2026-10-01T16:54:15,hmm that made me laugh what do you think
M02982,G03,studio_4,S079,2026-10-01T16:54:18,right i think our design should let students pick the topic?
M02983,G13,studio_4,S012,2026-10-01T16:54:19,"yeah for the doc, we should distinguish interest you arrive with from interest you develop"
M02984,G14,studio_4,S031,2026-10-01T16:54:23,ok sharing my screen now or am i off
M02985,G12,studio_4,S013,2026-10-01T16:54:24,"hey for the doc, attribution after a bad grade is where self efficacy gets decided"
M02986,G11,studio_4,S081,2026-10-01T16:54:25,alright can you give an example if that works for everyone
M02987,G17,studio_4,S099,2026-10-01T16:54:28,hey i'm adding the rubric to the doc lol
M02988,G07,studio_4,S001,2026-10-01T16:54:30,i'm following now
M02989,G12,studio_4,S013,2026-10-01T16:54:31,a student working thirty hours is not lacking grit or am i off
M02990,G09,studio_4,S067,2026-10-01T16:54:40,let's each take twenty minutes to write first or am i off
M02991,G08,studio_4,S068,2026-10-01T16:54:42,oh i'm following now
M02992,G13,studio_4,S012,2026-10-01T16:54:46,"yeah for the doc, self efficacy comes from mastery experiences not pep talks does that track"
M02993,G03,studio_4,S055,2026-10-01T16:54:52,oh love that
M02994,G12,studio_4,S013,2026-10-01T16:54:55,wait is that the same as what we said before lol
M02995,G05,studio_4,S025,2026-10-01T16:54:56,yeah nice
M02996,G02,studio_4,S017,2026-10-01T16:55:05,ok someone should own the summary what do you think
M02997,G13,studio_4,S072,2026-10-01T16:55:24,"wait from the reading, cost is the piece everyone skips in expectancy value sorry if that is obvious"
M02998,G14,studio_4,S104,2026-10-01T16:55:34,i'm not sure i follow
M02999,G22,studio_4,S027,2026-10-01T16:55:35,alright honestly we should distinguish interest you arrive with from interest you develop right
M03000,G11,studio_4,S092,2026-10-01T16:55:39,alright should we outline first what do you think
M03001,G14,studio_4,S065,2026-10-01T16:55:41,so autonomy matters most when the task is hard
M03002,G17,studio_4,S099,2026-10-01T16:55:45,what does that term mean again
M03003,G10,studio_4,S015,2026-10-01T16:55:46,so you two are on a roll
M03004,G01,studio_4,S030,2026-10-01T16:56:15,really
M03005,G05,studio_4,S118,2026-10-01T16:56:17,let's each take ten minutes to write first right
M03006,G12,studio_4,S013,2026-10-01T16:56:27,hmm self efficacy comes from mastery experiences not pep talks
M03007,G03,studio_4,S055,2026-10-01T16:56:28,where is that in the slide
M03008,G14,studio_4,S104,2026-10-01T16:56:33,"hmm not sure, but self efficacy comes from mastery experiences not pep talks"
M03009,G21,studio_4,S111,2026-10-01T16:56:42,so does everyone have the doc link open lol
M03010,G12,studio_4,S095,2026-10-01T16:56:46,ok that makes sense
M03011,G22,studio_4,S096,2026-10-01T16:56:50,wait you two are on a roll or am i off
M03012,G20,studio_4,S119,2026-10-01T16:56:55,"from the reading, a student working thirty hours is not lacking grit if that works for everyone"
M03013,G16,studio_4,S070,2026-10-01T16:57:00,i'm following now does that track
M03014,G15,studio_4,S006,2026-10-01T16:57:02,can you give an example
M03015,G18,studio_4,S054,2026-10-01T16:57:08,let's split this two ways sorry if that is obvious
M03016,G13,studio_4,S061,2026-10-01T16:57:17,oh that makes sense
M03017,G12,studio_4,S057,2026-10-01T16:57:23,wait brb one sec
M03018,G03,studio_4,S100,2026-10-01T16:57:31,wait my read is we should distinguish interest you arrive with from interest you develop right
M03019,G10,studio_4,S078,2026-10-01T16:57:33,should we outline first?
M03020,G11,studio_4,S081,2026-10-01T16:58:02,right sorry can you repeat that
M03021,G04,studio_4,S050,2026-10-01T16:58:04,"for the doc, self efficacy comes from mastery experiences not pep talks"
M03022,G18,studio_4,S054,2026-10-01T16:58:06,sorry can you repeat that
M03023,G20,studio_4,S119,2026-10-01T16:58:12,thanks for waiting
M03024,G16,studio_4,S109,2026-10-01T16:58:13,right are we answering question four or the next one if that works for everyone
M03025,G17,studio_4,S086,2026-10-01T16:58:14,"so counterpoint, self efficacy comes from mastery experiences not pep talks"
M03026,G11,studio_4,S081,2026-10-01T16:58:14,ok hi all
M03027,G11,studio_4,S046,2026-10-01T16:58:15,hmm someone should own part 1
M03028,G09,studio_4,S067,2026-10-01T16:58:16,i missed that last bit lol
M03029,G21,studio_4,S115,2026-10-01T16:58:37,ok i think self efficacy comes from mastery experiences not pep talks or am i off
M03030,G08,studio_4,S047,2026-10-01T16:58:43,alright let's each take two minutes to write first what do you think
M03031,G18,studio_4,S054,2026-10-01T16:58:48,yeah sorry can you repeat that?
M03032,G22,studio_4,S027,2026-10-01T16:58:50,thanks for waiting?
M03033,G02,studio_4,S120,2026-10-01T16:58:52,hey does everyone have the question open does that track
M03034,G01,studio_4,S033,2026-10-01T16:59:08,alright do you mean our notes or the other one right
M03035,G11,studio_4,S046,2026-10-01T16:59:51,ok who wants to present back
